0910050306
Date,Sensor1 (S1),Sensor2 (S2),Level (AI_1),Level (AI_2),Level (AI_3),FlowMeter Total (DI_B),FlowMeter Total (DI_2)
08/20/2011 11:35:01,   950.26,  236.55,      49,      70,      57,      3800.00,     13800.00
08/20/2011 11:45:01,   953.31,  233.06,      49,      71,      57,      3800.00,     13800.00
08/20/2011 11:55:01,   956.36,  230.27,      49,      71,      57,      3800.00,     13800.00
08/20/2011 12:05:01,   959.86,  229.08,      49,      71,      57,      3800.00,     13800.00
08/20/2011 12:15:01,   962.67,  227.57,      49,      70,      57,      3800.00,     13800.00
08/20/2011 12:25:01,   966.76,  225.96,      49,      71,      57,      3800.00,     13800.00
08/20/2011 12:35:01,   970.04,  224.94,      49,      70,      57,      3800.00,     13800.00
08/20/2011 12:45:01,   973.96,  224.18,      49,      70,      57,      3800.00,     13800.00
08/20/2011 12:55:01,   973.98,  223.15,      49,      70,      57,      4100.00,     14300.00
08/20/2011 13:05:01,   956.01,  234.11,      49,      70,      57,      4600.00,     15900.00
08/20/2011 13:15:01,   943.63,  243.80,      49,      70,      57,      4900.00,     17400.00
08/20/2011 13:25:01,   931.89,  252.51,      49,      71,      57,      4900.00,     19000.00
08/20/2011 13:35:01,   933.85,  254.98,      49,      71,      57,      4900.00,     19300.00
08/20/2011 13:45:01,   937.06,  246.25,      49,      71,      57,      4900.00,     19300.00
08/20/2011 13:55:01,   942.27,  237.56,      49,      71,      57,      4900.00,     19300.00
08/20/2011 14:05:01,   946.62,  231.50,      49,      71,      57,      4900.00,     19300.00
08/20/2011 14:15:01,   950.88,  227.49,      49,      71,      57,      4900.00,     19300.00
08/20/2011 14:25:01,   954.47,  224.09,      49,      71,      57,      4900.00,     19300.00
08/20/2011 14:35:01,   959.68,  220.49,      49,      71,      57,      4900.00,     19300.00
08/20/2011 14:45:01,   963.19,  217.54,      49,      70,      57,      4900.00,     19300.00
08/20/2011 14:55:01,   967.52,  214.44,      49,      70,      57,      4900.00,     19300.00
08/20/2011 15:05:01,   971.11,  212.34,      49,      70,      57,      4900.00,     19300.00
08/20/2011 15:15:01,   975.20,  210.13,      49,      70,      57,      5000.00,     19300.00
08/20/2011 15:25:01,   969.25,  209.65,      49,      70,      57,      5500.00,     20200.00
08/20/2011 15:35:01,   957.33,  216.23,      49,      70,      57,      6000.00,     21700.00
08/20/2011 15:45:01,   943.46,  222.86,      49,      70,      57,      6200.00,     23300.00
08/20/2011 15:55:01,   933.46,  227.42,      48,      70,      57,      6200.00,     24800.00
08/20/2011 16:05:01,   934.20,  228.63,      48,      71,      57,      6200.00,     25200.00
08/20/2011 16:15:01,   936.76,  222.03,      47,      71,      57,      6200.00,     25200.00
08/20/2011 16:25:01,   939.86,  216.72,      47,      71,      57,      6200.00,     25200.00
08/20/2011 16:35:01,   942.37,  213.06,      47,      71,      57,      6200.00,     25200.00
08/20/2011 16:45:01,   944.97,  211.52,      47,      71,      57,      6200.00,     25200.00
08/20/2011 16:55:01,   947.64,  210.00,      48,      71,      57,      6200.00,     25200.00
08/20/2011 17:05:01,   948.53,  208.52,      48,      71,      57,      6200.00,     25200.00
08/20/2011 17:15:01,   950.65,  207.49,      49,      71,      57,      6200.00,     25200.00
08/20/2011 17:25:01,   953.42,  206.62,      48,      71,      57,      6200.00,     25200.00
08/20/2011 17:35:01,   955.12,  205.48,      48,      71,      57,      6200.00,     25200.00
08/20/2011 17:45:01,   956.84,  205.09,      48,      71,      57,      6200.00,     25200.00
08/20/2011 17:55:01,   958.44,  204.46,      48,      71,      57,      6200.00,     25200.00
08/20/2011 18:05:01,   961.33,  203.79,      49,      70,      57,      6200.00,     25200.00
08/20/2011 18:15:01,   963.25,  203.09,      48,      71,      57,      6200.00,     25200.00
08/20/2011 18:25:01,   965.35,  202.70,      48,      71,      57,      6200.00,     25200.00
08/20/2011 18:35:01,   966.84,  202.31,      49,      71,      57,      6200.00,     25200.00
08/20/2011 18:45:01,   968.86,  201.58,      48,      71,      57,      6200.00,     25200.00
08/20/2011 18:55:01,   970.71,  200.68,      49,      71,      57,      6200.00,     25200.00
08/20/2011 19:05:01,   972.41,  200.04,      48,      71,      57,      6200.00,     25400.00
08/20/2011 19:15:01,   952.43,  202.97,      47,      71,      57,      6200.00,     26900.00
08/20/2011 19:25:01,   940.61,  210.26,      48,      71,      57,      6200.00,     28400.00
08/20/2011 19:35:01,   939.21,  214.40,      47,      71,      57,      6200.00,     28800.00
08/20/2011 19:45:01,   942.28,  211.77,      47,      71,      57,      6200.00,     28800.00
08/20/2011 19:55:01,   943.71,  208.47,      47,      71,      57,      6200.00,     28800.00
08/20/2011 20:05:01,   945.74,  205.38,      47,      71,      57,      6200.00,     28800.00
08/20/2011 20:15:01,   947.14,  203.15,      47,      71,      57,      6200.00,     28800.00
08/20/2011 20:25:01,   948.76,  201.68,      47,      71,      57,      6200.00,     28800.00
08/20/2011 20:35:01,   950.60,  200.10,      47,      71,      57,      6200.00,     28800.00
08/20/2011 20:45:01,   952.31,  199.48,      48,      71,      57,      6200.00,     28800.00
08/20/2011 20:55:01,   954.30,  197.89,      48,      71,      57,      6200.00,     28800.00
08/20/2011 21:05:01,   956.74,  196.87,      48,      71,      57,      6200.00,     28800.00
08/20/2011 21:15:01,   958.32,  195.61,      48,      70,      57,      6200.00,     28800.00
08/20/2011 21:25:01,   959.50,  195.18,      48,      70,      57,      6200.00,     28800.00
08/20/2011 21:35:01,   961.47,  194.86,      48,      70,      57,      6200.00,     28800.00
08/20/2011 21:45:01,   962.60,  194.38,      48,      70,      57,      6200.00,     28800.00
08/20/2011 21:55:01,   963.66,  193.72,      47,      70,      57,      6200.00,     28800.00
08/20/2011 22:05:01,   965.20,  193.42,      47,      71,      57,      6200.00,     28800.00
08/20/2011 22:15:01,   967.23,  192.99,      47,      71,      57,      6200.00,     28800.00
08/20/2011 22:25:01,   967.97,  192.52,      47,      71,      57,      6200.00,     28800.00
08/20/2011 22:35:01,   969.00,  192.34,      47,      71,      57,      6200.00,     28800.00
08/20/2011 22:45:01,   970.05,  192.30,      47,      71,      57,      6200.00,     28800.00
08/20/2011 22:55:01,   971.88,  192.33,      48,      71,      57,      6200.00,     28800.00
08/20/2011 23:05:01,   973.26,  191.95,      48,      71,      57,      6200.00,     28800.00
08/20/2011 23:15:01,   974.82,  191.29,      49,      71,      57,      6200.00,     28800.00
08/20/2011 23:25:01,   976.12,  191.29,      49,      71,      57,      6600.00,     28800.00
08/20/2011 23:35:01,   975.01,  191.51,      47,      71,      57,      7100.00,     29300.00
08/20/2011 23:45:01,   953.41,  199.03,      46,      71,      57,      7600.00,     30800.00
08/20/2011 23:55:01,   940.71,  208.74,      48,      71,      57,      7700.00,     32400.00
08/21/2011 00:05:01,   927.96,  217.61,      46,      70,      57,         0.00,       300.00
08/21/2011 00:15:01,   935.32,  217.42,      46,      71,      57,         0.00,       300.00
08/21/2011 00:25:01,   935.49,  213.21,      46,      71,      57,         0.00,       300.00
08/21/2011 00:35:01,   937.75,  210.68,      47,      70,      57,         0.00,       300.00
08/21/2011 00:45:01,   938.78,  207.21,      47,      71,      57,         0.00,       300.00
08/21/2011 00:55:01,   940.15,  205.15,      47,      71,      57,         0.00,       300.00
08/21/2011 01:05:01,   941.85,  203.27,      47,      71,      57,         0.00,       300.00
08/21/2011 01:15:01,   942.94,  201.36,      47,      71,      57,         0.00,       300.00
08/21/2011 01:25:01,   944.24,  200.11,      47,      70,      57,         0.00,       300.00
08/21/2011 01:35:01,   945.13,  198.92,      47,      71,      57,         0.00,       300.00
08/21/2011 01:45:01,   946.43,  198.24,      47,      71,      57,         0.00,       300.00
08/21/2011 01:55:01,   947.75,  197.28,      46,      71,      57,         0.00,       300.00
08/21/2011 02:05:01,   947.93,  195.88,      46,      71,      57,         0.00,       300.00
08/21/2011 02:15:01,   948.91,  195.47,      47,      71,      57,         0.00,       300.00
08/21/2011 02:25:01,   950.43,  194.76,      48,      71,      57,         0.00,       300.00
08/21/2011 02:35:01,   951.59,  194.27,      48,      71,      57,         0.00,       300.00
08/21/2011 02:45:01,   953.05,  194.02,      47,      71,      57,         0.00,       300.00
08/21/2011 02:55:01,   954.19,  193.45,      48,      71,      57,         0.00,       300.00
08/21/2011 03:05:01,   956.10,  192.99,      48,      71,      57,         0.00,       300.00
08/21/2011 03:15:01,   956.56,  192.80,      47,      71,      57,         0.00,       300.00
08/21/2011 03:25:01,   957.14,  193.04,      46,      71,      57,         0.00,       300.00
08/21/2011 03:35:01,   958.17,  192.44,      48,      71,      57,         0.00,       300.00
08/21/2011 03:45:01,   959.45,  192.66,      48,      71,      57,         0.00,       300.00
08/21/2011 03:55:01,   960.21,  192.88,      48,      71,      57,         0.00,       300.00
08/21/2011 04:05:01,   961.39,  192.75,      48,      71,      57,         0.00,       300.00
08/21/2011 04:15:01,   962.13,  192.88,      47,      71,      57,         0.00,       300.00
08/21/2011 04:25:01,   962.72,  192.70,      48,      71,      57,         0.00,       300.00
08/21/2011 04:35:01,   963.87,  192.97,      48,      71,      57,         0.00,       300.00
08/21/2011 04:45:01,   964.54,  192.80,      48,      71,      57,         0.00,       300.00
08/21/2011 04:55:01,   965.80,  192.93,      48,      71,      57,         0.00,       300.00
08/21/2011 05:05:01,   966.81,  192.75,      48,      71,      57,         0.00,       300.00
08/21/2011 05:15:01,   967.09,  193.09,      48,      71,      57,         0.00,       300.00
08/21/2011 05:25:01,   968.22,  192.90,      48,      71,      57,         0.00,       300.00
08/21/2011 05:35:01,   968.99,  192.80,      48,      71,      57,         0.00,       300.00
08/21/2011 05:45:01,   969.75,  193.43,      48,      71,      57,         0.00,       300.00
08/21/2011 05:55:01,   970.30,  193.01,      48,      71,      57,         0.00,       300.00
08/21/2011 06:05:01,   971.70,  193.30,      48,      71,      57,         0.00,       300.00
08/21/2011 06:15:01,   972.07,  193.19,      49,      71,      57,         0.00,       300.00
08/21/2011 06:25:01,   973.07,  193.52,      49,      71,      57,         0.00,       300.00
08/21/2011 06:35:01,   974.05,  193.71,      48,      71,      57,         0.00,       300.00
08/21/2011 06:45:01,   975.33,  193.57,      49,      71,      57,       100.00,       300.00
08/21/2011 06:55:01,   974.53,  193.66,      48,      71,      57,       600.00,       800.00
08/21/2011 07:05:01,   953.37,  202.28,      48,      71,      57,      1100.00,      2400.00
08/21/2011 07:15:01,   940.83,  212.51,      48,      71,      57,      1300.00,      4000.00
08/21/2011 07:25:01,   930.00,  221.31,      48,      71,      57,      1300.00,      5500.00
08/21/2011 07:35:01,   935.76,  225.58,      46,      71,      57,      1300.00,      5600.00
08/21/2011 07:45:01,   937.64,  221.99,      48,      71,      57,      1300.00,      5600.00
08/21/2011 07:55:01,   941.80,  216.82,      46,      71,      57,      1300.00,      5600.00
08/21/2011 08:05:01,   945.05,  212.88,      46,      71,      57,      1500.00,      5600.00
08/21/2011 08:15:01,   948.54,  210.13,      46,      71,      57,      2000.00,      5600.00
08/21/2011 08:25:01,   951.71,  207.56,      46,      70,      57,      2500.00,      5600.00
08/21/2011 08:35:01,   947.69,  207.94,      46,      71,      57,      2700.00,      6500.00
08/21/2011 08:45:01,   934.37,  320.16,      46,      70,      57,      2700.00,      8100.00
08/21/2011 08:55:01,   922.42,  400.81,      46,      70,      57,      2700.00,      9600.00
08/21/2011 09:05:01,   928.83,  425.87,      46,      70,      57,      2700.00,      9700.00
08/21/2011 09:15:01,   932.18,  443.86,      46,      70,      57,      2700.00,      9700.00
08/21/2011 09:25:01,   937.10,  420.84,      46,      70,      57,      2700.00,      9700.00
08/21/2011 09:35:01,   941.60,  374.88,      46,      70,      57,      2700.00,      9700.00
08/21/2011 09:45:01,   946.21,  341.00,      46,      70,      57,      2700.00,      9700.00
08/21/2011 09:55:01,   949.99,  320.98,      46,      70,      57,      2700.00,      9700.00
08/21/2011 10:05:01,   954.18,  306.95,      46,      70,      57,      2700.00,      9700.00
08/21/2011 10:15:01,   959.03,  295.69,      47,      70,      57,      2700.00,      9700.00
08/21/2011 10:25:01,   963.68,  285.37,      46,      70,      57,      2700.00,      9700.00
08/21/2011 10:35:01,   967.75,  276.75,      46,      70,      57,      2700.00,      9700.00
08/21/2011 10:45:01,   954.21,  275.92,      46,      70,      57,      2700.00,     11200.00
08/21/2011 10:55:01,   943.55,  280.18,      46,      70,      57,      2700.00,     12700.00
08/21/2011 11:05:01,   934.76,  283.78,      46,      70,      57,      2700.00,     13700.00
08/21/2011 11:15:01,   943.49,  276.51,      46,      70,      57,      2700.00,     13700.00
08/21/2011 11:25:01,   947.58,  267.90,      46,      70,      57,      2700.00,     13700.00
08/21/2011 11:35:01,   952.61,  260.17,      46,      70,      57,      2700.00,     13700.00
08/21/2011 11:45:01,   957.42,  252.27,      46,      70,      57,      2700.00,     13700.00
08/21/2011 11:55:01,   961.84,  247.24,      46,      70,      57,      2700.00,     13700.00
08/21/2011 12:05:01,   966.41,  242.32,      46,      70,      57,      2700.00,     13700.00
08/21/2011 12:15:01,   970.91,  238.95,      46,      70,      57,      2700.00,     13700.00
08/21/2011 12:25:01,   975.90,  236.23,      46,      70,      57,      2800.00,     13700.00
08/21/2011 12:35:01,   969.80,  236.10,      46,      70,      57,      3300.00,     14600.00
08/21/2011 12:45:01,   957.57,  246.65,      46,      70,      57,      3800.00,     16100.00
08/21/2011 12:55:01,   945.09,  254.72,      46,      70,      57,      4000.00,     17600.00
08/21/2011 13:05:01,   934.27,  261.89,      46,      70,      57,      4000.00,     19200.00
08/21/2011 13:15:01,   936.16,  263.80,      46,      70,      57,      4000.00,     19500.00
08/21/2011 13:25:01,   939.90,  256.10,      45,      70,      57,      4000.00,     19500.00
08/21/2011 13:35:01,   945.39,  248.37,      45,      70,      57,      4000.00,     19500.00
08/21/2011 13:45:01,   949.62,  240.94,      45,      70,      57,      4000.00,     19500.00
08/21/2011 13:55:01,   953.47,  235.86,      46,      70,      57,      4000.00,     19500.00
08/21/2011 14:05:01,   958.45,  232.21,      46,      70,      57,      4000.00,     19500.00
