Date,Sensor1 (S1),Sensor2 (S2),Sensor3 (S3),Sensor Temperature1 (S1),Sensor Temperature2 (S2),Sensor Temperature3 (S3),Generic(AI_5),Level(AI_1),Level(AI_2),Level(AI_3),Level(AI_4),Level(AI_6),Level(AI_7),Level(AI_8),Paddlewheel FlowMeter Rate(DI_A),Paddlewheel FlowMeter Rate(DI_B),Paddlewheel FlowMeter Total(DI_A),Paddlewheel FlowMeter Total(DI_B)
11/17/2011 6:55,2173.51,8.54,356.19,73,70,77,16.12,181,74,204,112, Invalid,238,303,419.08,0,151296928,37307444
11/17/2011 7:15,2149.22,8.51,348.2,73,70,77,16.43,181,74,204,114, Invalid,238,303,419.08,0,151306608,37307444
11/17/2011 7:35,2112.28,8.56,335.68,75,71,77,16.03,181,74,204,117, Invalid,238,303,0,0,151315520,37307444
11/17/2011 7:55,2146.49,8.61,322.84,76,73,77,16.43,180,74,204,114, Invalid,238,303,0,0,151315520,37307444
11/17/2011 8:15,2182.16,8.54,322.43,76,73,77,16.52,181,74,204,112, Invalid,238,303,0,0,151315520,37307444
11/17/2011 8:35,2396.98,8.5,469.71,76,73,77,16.47,180,74,205,113, Invalid,238,303,0,136.65,151315520,37307864
11/17/2011 8:55,2287.83,8.53,395.92,77,74,77,16.74,180,74,205,111, Invalid,238,303,0,140.98,151315520,37310396
11/17/2011 9:15,2268.86,8.57,370.43,76,73,77,17.01,181,74,204,117, Invalid,238,303,415.61,111.2,151320816,37312944
11/17/2011 9:35,2224.36,8.59,352.36,75,71,77,16.79,181,74,204,112, Invalid,237,303,389.79,117.01,151330912,37315472
11/17/2011 9:55,2191.18,8.59,338.08,75,72,77,16.38,181,74,204,114, Invalid,238,303,426.78,0,151341040,37317796
11/17/2011 10:15,2162.06,8.55,332.71,75,71,77,16.03,180,74,204,112, Invalid,237,302,424.86,0,151350752,37317796
11/17/2011 10:35,2191.99,8.48,326.63,76,73,77,16.43,181,74,204,114, Invalid,237,303,0,0,151353552,37317796
11/17/2011 10:55,2209.14,8.56,317.15,76,73,77,16.38,180,74,204,111, Invalid,237,303,0,131.57,151353552,37318976
11/17/2011 11:15,2229.77,8.59,309.88,76,73,77,16.74,181,74,204,110, Invalid,238,303,0,90.87,151353552,37321540
11/17/2011 11:35,2261.25,8.57,305.4,76,73,77,17.05,180,74,204,109, Invalid,237,302,0,124.31,151353552,37324108
11/17/2011 11:55,2245.49,8.5,299.73,75,71,77,17.27,181,74,203,113, Invalid,237,302,428.71,126.07,151359184,37326656
11/17/2011 12:15,2199.39,8.54,293.86,76,72,77,17.01,179,74,203,109, Invalid,237,302,410.02,95.75,151368880,37329080
11/17/2011 12:35,2174.03,8.56,511.11,76,73,77,16.74,179,74,203,114, Invalid,237,302,421,89.49,151378464,37331380
11/17/2011 12:55,2165.06,8.57,677.58,75,72,77,16.65,178,74,201,108, Invalid,237,300,0,0,151386320,37332936
11/17/2011 13:15,2184.67,8.59,609.99,77,73,77,16.96,176,74,200,110, Invalid,237,300,0,0,151386320,37332936
11/17/2011 13:35,2213.33,8.57,423.42,76,73,77,17.32,176,74,201,109, Invalid,237,300,0,0,151386320,37332936
11/17/2011 13:55,2248.83,8.5,382.54,76,72,77,17.54,176,74,201,106, Invalid,237,300,0,0,151386320,37332936
11/17/2011 14:15,2271.29,8.56,353.8,76,73,77,17.9,175,74,200,105, Invalid,237,301,0,114.04,151386320,37334140
11/17/2011 14:35,2235.88,8.59,336.45,75,72,77,18.21,176,74,200,110, Invalid,237,300,385.16,135.65,151394336,37336684
11/17/2011 14:55,2202.91,8.6,324.5,76,73,77,17.76,176,73,200,110, Invalid,237,301,415.61,143.22,151404448,37339216
11/17/2011 15:15,2175.04,8.51,324.09,76,72,77,17.32,176,74,200,110, Invalid,237,300,413.68,0,151414256,37339700
11/17/2011 15:35,2146.28,8.51,320.37,76,73,77,17.32,176,74,200,112, Invalid,237,300,384.97,0,151423952,37339700
11/17/2011 15:55,2170.05,8.57,309.8,77,74,77,17.27,176,74,200,109, Invalid,237,300,0,0,151425760,37339700
11/17/2011 16:15,2192.58,8.6,301.8,76,73,77,17.5,177,74,200,106, Invalid,236,300,0,0,151425760,37339700
11/17/2011 16:35,2227.31,8.53,303.4,76,72,77,17.81,176,74,200,108, Invalid,236,300,0,143.22,151425760,37341832
11/17/2011 16:55,2257.71,8.54,299.86,76,72,77,18.03,176,74,200,109, Invalid,236,300,0,145.54,151425760,37344392
11/17/2011 17:15,2206.98,8.54,293.32,75,72,77,18.07,176,74,200,109, Invalid,236,300,430.64,106.57,151435008,37346936
11/17/2011 17:35,2166.46,8.53,289.46,75,72,77,17.9,176,73,200,109, Invalid,236,299,430.64,0,151444896,37348064
11/17/2011 17:55,2134.74,8.53,284.4,76,73,77,17.27,176,73,200,109, Invalid,236,300,421,0,151454560,37348064
11/17/2011 18:15,2143.52,8.55,274.38,76,73,77,17.27,176,74,201,109, Invalid,236,300,0,0,151459248,37348064
11/17/2011 18:35,2170.68,8.56,271.16,76,73,77,17.36,176,73,200,109, Invalid,236,300,0,0,151459248,37348064
11/17/2011 18:55,2195.21,8.55,268.06,76,73,77,17.59,176,74,200,112, Invalid,236,300,0,117.77,151459248,37348152
11/17/2011 19:15,2223.87,8.55,267.56,76,72,77,17.9,176,74,200,113, Invalid,236,300,0,142.15,151459248,37350716
11/17/2011 19:35,2254.69,8.55,267.52,76,73,77,18.12,176,73,201,112, Invalid,236,301,0,0,151459248,37351344
11/17/2011 19:55,2203.24,8.54,266.61,75,72,77,18.16,176,74,201,112, Invalid,236,301,426.78,0,151468224,37351344
11/17/2011 20:15,2171.57,8.53,266.98,75,71,77,17.63,176,73,201,115, Invalid,236,300,426.78,0,151477984,37351344
11/17/2011 20:35,2150.93,8.52,539.32,75,72,77,17.01,175,74,200,112, Invalid,235,300,396.34,0,151487600,37351344
11/17/2011 20:55,2167.7,8.52,632.42,75,72,77,17.27,173,73,198,112, Invalid,236,298,0,0,151491264,37351344
11/17/2011 21:15,2190.73,8.54,439.89,75,72,77,17.67,174,74,197,117, Invalid,235,299,0,0,151491264,37351344
11/17/2011 21:35,2213.4,8.57,377.14,76,73,77,17.94,174,74,198,117, Invalid,236,299,0,0,151491264,37351344
11/17/2011 21:55,2238.66,8.59,351.73,76,73,77,17.9,174,74,198,111, Invalid,235,299,0,0,151491264,37351344
11/17/2011 22:15,2270.54,8.57,341.6,76,73,77,18.25,174,74,198,111, Invalid,235,298,0,0,151491264,37351344
11/17/2011 22:35,2278.4,8.51,339.71,76,73,77,18.7,174,74,198,117, Invalid,235,298,421.19,0,151492784,37351344
11/17/2011 22:55,2250.67,8.53,333.42,75,72,77,18.16,174,74,199,114, Invalid,235,298,394.8,0,151502960,37351344
11/17/2011 23:15,2212.73,8.56,323.99,75,73,77,18.12,174,74,198,112, Invalid,235,299,421,110.51,151513056,37351496
11/17/2011 23:35,2179.47,8.58,315.88,76,73,77,17.59,174,74,199,113, Invalid,235,299,426.78,0,151522912,37352760
11/17/2011 23:55,2189.57,8.59,303.67,76,73,77,17.59,174,74,198,114, Invalid,235,299,0,0,151526208,37352760
11/18/2011 0:15,2226.15,8.54,302.46,77,74,77,17.9,174,74,199,112, Invalid,235,300,0,95.75,151526208,37353956
11/18/2011 0:35,2265.52,8.5,301.34,76,74,77,17.85,174,74,198,111, Invalid,235,299,0,71.58,151526208,37356480
11/18/2011 0:55,2283.13,8.55,292.28,76,73,77,18.52,174,74,198,114, Invalid,235,299,0,105.33,151526208,37358464
11/18/2011 1:15,2248.17,8.58,284.13,75,72,77,18.47,174,73,198,112, Invalid,235,299,428.52,101.73,151533040,37360976
11/18/2011 1:35,2208.42,8.59,279.5,76,73,77,17.9,174,74,199,114, Invalid,235,299,426.78,94.29,151543136,37363420
11/18/2011 1:55,2177.22,8.58,279.13,76,74,77,17.32,174,73,199,109, Invalid,235,299,434.68,103.46,151552976,37365732
11/18/2011 2:15,2156.65,8.51,280.07,77,74,77,17.01,174,74,198,105, Invalid,235,299,406.55,0,151562640,37365768
11/18/2011 2:35,2191.87,8.52,276.66,77,74,77,17.27,174,74,199,105, Invalid,235,299,0,0,151562896,37365768
11/18/2011 2:55,2212.8,8.58,268.06,76,73,77,17.63,174,74,199,105, Invalid,234,299,0,139.87,151562896,37366004
11/18/2011 3:15,2239.63,8.59,265.92,76,73,77,17.63,174,73,199,104, Invalid,235,299,0,133.58,151562896,37368540
11/18/2011 3:35,2242.97,8.53,268.07,76,73,77,17.85,173,74,199,108, Invalid,234,299,422.93,154.32,151564688,37371080
11/18/2011 3:55,2208.55,8.5,267.01,75,72,77,17.32,173,73,199,108, Invalid,234,299,389.79,120.95,151574768,37373596
11/18/2011 4:15,2186.58,8.55,261.5,76,73,77,17.01,173,73,199,109, Invalid,234,299,383.43,127.9,151584448,37376020
11/18/2011 4:35,2154.16,8.57,416.9,77,74,77,16.79,172,73,198,109, Invalid,234,299,415.41,140.94,151594032,37378416
11/18/2011 4:55,2134.54,8.56,707.39,77,74,77,16.43,170,74,196,107, Invalid,234,297,411.75,0,151603552,37379428
11/18/2011 5:15,2163.94,8.59,482.56,77,74,77,16.96,170,74,196,108, Invalid,234,296,0,0,151604016,37379428
11/18/2011 5:35,2200.15,8.55,392.23,76,73,77,17.32,170,74,196,112, Invalid,234,297,0,0,151604016,37379428
11/18/2011 5:55,2228.82,8.51,370.62,76,73,77,17.63,170,74,196,112, Invalid,234,296,0,0,151604016,37379428
11/18/2011 6:15,2252.14,8.56,350.79,76,73,77,17.85,170,73,196,112, Invalid,234,296,434.87,139.83,151604688,37381872
11/18/2011 6:35,2199.88,8.57,338.65,74,71,77,17.72,170,73,196,115, Invalid,234,296,428.52,126.97,151614800,37384404
11/18/2011 6:55,2167.54,8.58,329.78,74,70,77,17.32,170,73,196,111, Invalid,234,296,396.34,0,151624528,37385272
11/18/2011 7:15,2140.31,8.59,322.81,74,71,77,17.01,170,73,196,116, Invalid,234,296,388.25,0,151634160,37385272
11/18/2011 7:35,2161.78,8.59,317.28,76,73,77,17.32,170,73,196,118, Invalid,234,297,0,0,151636784,37385272
11/18/2011 7:55,2191.35,8.57,316.66,75,72,77,17.36,170,73,196,112, Invalid,233,296,0,0,151636784,37385280
11/18/2011 8:15,2224.06,8.5,320.61,75,71,77,17.67,170,73,196,114, Invalid,233,296,0,96.27,151636784,37386532
11/18/2011 8:35,2224.66,8.54,315.03,74,71,77,17.85,170,73,196,114, Invalid,233,296,428.71,135.58,151639568,37389064
11/18/2011 8:55,2182.48,8.55,310.3,74,70,77,17.63,170,73,196,113, Invalid,234,296,428.52,122.65,151649616,37391580
11/18/2011 9:15,2152.87,8.56,306.31,74,71,77,16.96,169,73,196,114, Invalid,233,296,419.27,150.52,151659264,37393992
11/18/2011 9:35,2117.03,8.57,302.61,74,71,77,16.7,170,73,195,113, Invalid,233,296,419.08,150.38,151668928,37396408
11/18/2011 9:55,2115.78,8.59,298.06,75,71,77,16.7,170,73,195,113, Invalid,233,297,0,0,151676656,37397256
11/18/2011 10:15,2141.36,8.6,292.93,75,71,77,16.92,169,73,195,112, Invalid,232,297,0,0,151676656,37397256
11/18/2011 10:35,2175.66,8.53,294.97,74,70,77,17.63,169,73,195,108, Invalid,232,297,0,0,151676656,37397256
11/18/2011 10:55,2210.36,8.51,295.44,74,70,77,18.07,169,73,195,110, Invalid,232,297,0,0,151676656,37397256
11/18/2011 11:15,2185.64,8.55,291.7,74,70,77,18.07,169,73,195,111, Invalid,232,297,415.61,133.64,151683008,37399324
11/18/2011 11:35,2156.68,8.56,288.76,74,70,77,17.85,169,73,195,114, Invalid,232,296,378.81,0,151692736,37401448
11/18/2011 11:55,2127.34,8.58,285.71,74,70,77,17.9,169,73,195,109, Invalid,232,296,415.41,0,151702480,37401448
11/18/2011 12:15,2109.74,8.56,679.79,74,70,77,17.54,166,73,193,108, Invalid,232,295,413.68,0,151712112,37401448
11/18/2011 12:35,2125.04,8.58,578.27,75,71,77,17.72,165,73,193,114, Invalid,231,294,0,0,151715936,37401448
11/18/2011 12:55,2151.79,8.6,610.87,74,70,77,17.67,163,73,191,111, Invalid,231,294,0,0,151715936,37401448
11/18/2011 13:15,2185.43,8.57,434.75,74,70,77,18.03,164,73,192,111, Invalid,231,294,0,0,151715936,37401448
11/18/2011 13:35,2223.3,8.51,389.23,74,70,77,18.25,164,73,192,110, Invalid,231,294,0,101.14,151715936,37402136
11/18/2011 13:55,2226.37,8.51,371.98,74,70,77,18.39,164,73,192,115,45,232,294,438.73,136.62,151719424,37404708
11/18/2011 14:15,2184.5,8.54,356.32,73,69,77,18.16,164,73,192,111,45,231,294,419.08,126.11,151729440,37407216
11/18/2011 14:35,2148.5,8.56,345.04,74,70,77,17.54,164,73,192,108,45,231,295,421,0,151739168,37409548
11/18/2011 14:55,2113.63,8.57,336.84,74,70,77,17.32,164,73,192,111,117,230,295,422.93,0,151748864,37409548
11/18/2011 15:15,2133.04,8.59,329.84,75,72,77,17.32,164,73,192,114,117,230,294,0,0,151753264,37409548
11/18/2011 15:35,2159.8,8.6,323.18,75,71,77,17.54,164,73,192,114,117,230,294,0,0,151753264,37409548
11/18/2011 15:55,2197.68,8.54,325.24,74,70,77,17.81,165,73,192,110,45,230,294,0,0,151753264,37409548
11/18/2011 16:15,2231.58,8.52,326.76,73,69,77,17.85,164,73,192,109,117,229,294,0,107.88,151753264,37410340
11/18/2011 16:35,2201.15,8.54,322.22,73,68,77,17.81,165,73,192,108,45,229,294,428.9,137.69,151759536,37412900
11/18/2011 16:55,2174.49,8.55,317.82,73,69,77,17.54,164,73,192,114,45,230,294,434.68,97.79,151769424,37415056
11/18/2011 17:15,2147.18,8.56,313.58,74,70,77,17.05,164,73,192,113,45,229,294,424.86,0,151779152,37415636
11/18/2011 17:35,2139.32,8.58,308.63,75,71,77,16.96,164,73,192,113,45,229,294,0,0,151786064,37415636
11/18/2011 17:55,2164.14,8.6,303.75,75,71,77,16.87,164,73,192,114,45,229,294,0,0,151786064,37415636
11/18/2011 18:15,2200.64,8.56,304.01,74,70,77,17.27,165,73,192,113,45,229,294,0,0,151786064,37415636
11/18/2011 18:35,2237.45,8.52,306.27,74,70,77,17.27,164,73,191,113,45,229,294,0,0,151786064,37415636
11/18/2011 18:55,2211.68,8.51,306.42,73,69,77,17.27,164,72,192,110,45,229,294,404.82,120.12,151793264,37418116
11/18/2011 19:15,2174.88,8.56,301.57,74,69,77,16.96,164,72,192,109,45,229,294,391.33,77.49,151803136,37420584
11/18/2011 19:35,2146.55,8.59,296.09,75,71,77,16.52,164,72,192,112,44,228,294,430.64,122.65,151812832,37423008
11/18/2011 19:55,2121.85,8.59,293.31,74,71,77,16.12,164,72,192,108,45,229,294,430.64,106.57,151822496,37425424
11/18/2011 20:15,2150.54,8.51,684.92,74,70,77,16.21,162,72,191,106,45,228,293,0,102.9,151826608,37427812
11/18/2011 20:35,2177.42,8.54,579.34,74,70,77,16.07,161,73,190,109,45,227,293,0,116.25,151826608,37430200
11/18/2011 20:55,2200.16,8.59,618.5,74,70,77,16.65,160,73,190,111,117,228,292,0,63.28,151826608,37432332
11/18/2011 21:15,2197.96,8.58,437.57,74,70,77,16.96,160,73,190,114,117,228,293,430.64,111.83,151828784,37434620
11/18/2011 21:35,2175.98,8.51,388.34,74,70,77,16.34,160,73,190,108,44,227,293,426.78,90.87,151838592,37436864
11/18/2011 21:55,2146.23,8.51,370.52,74,70,77,16.03,160,73,190,109,117,228,292,428.52,42.63,151848272,37438900
11/18/2011 22:15,2112.55,8.55,353.49,74,70,77,15.85,161,73,190,112,44,227,293,415.61,0,151857936,37440788
11/18/2011 22:35,2117.59,8.59,340.17,75,71,77,15.9,161,73,190,112,115,227,293,0,0,151863312,37440788
11/18/2011 22:55,2146.27,8.59,332.27,75,71,77,15.9,160,73,190,113,114,227,293,0,0,151863312,37440788
11/18/2011 23:15,2186.47,8.53,333.71,74,70,77,16.07,160,73,190,113,44,227,293,0,11.13,151863312,37440788
11/18/2011 23:35,2217.53,8.51,334.12,74,70,77,16.43,160,73,190,113,80,226,292,0,60.68,151863312,37441060
11/18/2011 23:55,2191.21,8.54,328.41,74,70,77,16.12,161,73,190,109,117,227,292,424.86,84.06,151870144,37443348
11/19/2011 0:15,2159.42,8.57,322.35,74,70,77,15.85,161,73,190,114,117,226,293,381.89,52.49,151879792,37445736
11/19/2011 0:35,2123.79,8.58,316.64,74,70,77,15.54,160,73,190,112,117,226,292,383.43,52.63,151889456,37446552
11/19/2011 0:55,2098.51,8.59,311.25,74,70,77,15.5,161,73,190,109,44,226,293,411.75,92.25,151899136,37448812
11/19/2011 1:15,2110.54,8.59,307.01,74,70,77,15.45,161,73,190,111,117,226,292,0,0,151904080,37450976
11/19/2011 1:35,2142.63,8.54,309.69,74,70,77,15.41,160,73,190,113,117,226,292,0,0,151904080,37450976
11/19/2011 1:55,2180.11,8.5,312.35,74,70,77,15.5,161,73,190,111,86,226,293,0,0,151904080,37450976
11/19/2011 2:15,2205.18,8.53,309.06,74,70,77,15.85,160,73,190,112,117,226,292,0,0,151904080,37450976
11/19/2011 2:35,2205.3,8.57,303.44,75,71,77,15.72,160,73,190,114,49,227,292,434.68,93.26,151905392,37451648
11/19/2011 2:55,2177.52,8.59,300.18,74,70,77,15.5,160,73,190,114,84,226,293,394.8,84.06,151915232,37454108
11/19/2011 3:15,2147.56,8.6,296.13,74,70,77,15.14,160,73,190,112,117,225,292,436.61,74.9,151924880,37456520
11/19/2011 3:35,2123.43,8.57,295.48,74,70,77,14.92,160,73,190,114,117,226,293,419.27,91.29,151934528,37458932
11/19/2011 3:55,2103.21,8.5,298.92,74,70,77,14.38,160,73,190,114,117,226,293,389.79,105.95,151944144,37461336
11/19/2011 4:15,2145.02,8.49,679.68,74,70,77,14.61,158,73,189,109,44,226,292,0,103.46,151945584,37463732
11/19/2011 4:35,2165.04,8.53,572.17,74,70,77,14.83,158,73,188,113,44,225,292,0,89.49,151945584,37466120
11/19/2011 4:55,2194.36,8.57,623.73,74,70,77,15.18,157,73,187,114,44,226,291,0,90.46,151945584,37468536
11/19/2011 5:15,2185.35,8.59,435.6,74,70,77,15.14,156,73,187,114,44,226,291,428.71,80.64,151948256,37470944
11/19/2011 5:35,2151.81,8.6,377.23,74,70,77,15.23,156,73,187,110,44,225,291,430.64,85.65,151957920,37473360
11/19/2011 5:55,2121.78,8.59,357.12,74,70,77,14.96,156,73,187,114,117,225,291,391.52,85.24,151967568,37475772
11/19/2011 6:15,2108.77,8.52,354.81,74,70,77,14.56,156,73,188,112,44,225,291,428.52,85.65,151977296,37478204
11/19/2011 6:35,2117.51,8.53,349.16,75,71,77,14.52,157,72,187,110,44,225,291,0,88.59,151982480,37480628
11/19/2011 6:55,2142.38,8.57,338.5,74,71,77,14.78,156,72,187,110,44,226,291,0,89.52,151982480,37483096
11/19/2011 7:15,2167.66,8.59,330.39,74,70,77,14.96,156,72,187,114,44,225,291,0,98.93,151982480,37485584
11/19/2011 7:35,2141.87,8.6,325.06,74,70,77,14.87,156,72,187,114,44,225,291,421,106.57,151989264,37488040
11/19/2011 7:55,2105.02,8.59,321.32,73,69,77,14.61,156,72,187,112,44,225,291,424.86,97.3,151999056,37490488
11/19/2011 8:15,2091.61,8.52,325.32,74,70,77,14.34,156,72,187,115,44,225,290,422.74,82.88,152008768,37492916
11/19/2011 8:35,2067.66,8.53,324.27,75,71,77,13.67,156,72,187,114,44,224,291,411.75,86.89,152018480,37495344
11/19/2011 8:55,2073.82,8.57,318.57,75,71,77,13.85,156,73,187,112,44,225,291,0,85.24,152023184,37497776
11/19/2011 9:15,2096.85,8.6,312.38,74,70,77,13.98,156,72,187,114,44,225,291,0,66.53,152023184,37499820
11/19/2011 9:35,2132.9,8.55,313.32,73,69,77,14.38,156,72,187,113,44,225,291,0,30.22,152023184,37500028
11/19/2011 9:55,2110.92,8.5,316,73,69,77,13.98,156,72,187,110,44,224,291,421,43.02,152031456,37500044
11/19/2011 10:15,2080.84,8.52,314.54,74,70,77,14.03,156,72,187,108,44,224,290,421,56.29,152041120,37500072
11/19/2011 10:35,2046.12,8.56,309.15,74,71,77,13.76,156,72,187,108,44,225,291,417.34,41.42,152050848,37500108
11/19/2011 10:55,2040.48,8.59,303.49,75,71,77,13.45,156,72,187,110,44,224,291,0,0,152058208,37500148
11/19/2011 11:15,2066.55,8.58,301.33,74,70,77,13.45,156,72,187,110,44,225,291,0,9.61,152058208,37500192
11/19/2011 11:35,2104.57,8.53,303.42,74,71,77,13.67,156,72,187,109,44,223,291,0,68.57,152058208,37501892
11/19/2011 11:55,2138.51,8.5,305.35,74,70,77,13.72,156,72,186,114,44,223,291,0,98.37,152058208,37504392
11/19/2011 12:15,2107.92,8.52,664.16,74,70,77,13.67,154,72,185,114,43,224,290,422.74,92.25,152067040,37506792
11/19/2011 12:35,2067.75,8.54,527.54,73,69,77,13.54,154,72,185,114,43,223,290,421,82.12,152076544,37509168
11/19/2011 12:55,2042.01,8.56,620.91,74,70,77,13.49,152,72,183,113,43,224,288,424.86,96.23,152086096,37511556
11/19/2011 13:15,2042.96,8.58,425.16,75,71,77,13.18,152,72,183,113,43,223,288,0,98.34,152092336,37513956
11/19/2011 13:35,2070.01,8.59,370.07,75,70,77,13.54,152,72,183,113,43,223,288,0,95.23,152092336,37516404
11/19/2011 13:55,2108.53,8.54,359.81,75,71,77,13.76,152,72,184,114,105,223,288,0,102.9,152092336,37518868
11/19/2011 14:15,2111.52,8.49,357.67,74,70,77,13.76,152,72,184,113,117,223,288,430.64,0,152095424,37520612
11/19/2011 14:35,2068.82,8.54,347.91,74,70,77,13.72,152,72,183,115,43,224,288,422.74,0,152105168,37520612
11/19/2011 14:55,2034.93,8.57,337.82,73,69,77,13.41,152,72,183,112,43,223,289,424.86,0,152114912,37520612
11/19/2011 15:15,2062.5,8.6,328.07,74,70,77,13.18,152,72,183,109,43,223,288,0,0,152117056,37520612
11/19/2011 15:35,2095.7,8.56,326.05,74,70,77,13.41,152,72,183,109,43,222,288,0,0,152117056,37520612
11/19/2011 15:55,2133.05,8.52,326.9,75,71,77,13.49,152,72,183,111,43,223,288,0,0,152117056,37520612
11/19/2011 16:15,2163.49,8.5,328.53,74,70,77,13.63,152,72,184,111,43,223,288,0,0,152117056,37520612
11/19/2011 16:35,2121.41,8.54,323.75,73,69,77,13.45,153,72,184,114,43,223,288,417.34,0,152124608,37520612
11/19/2011 16:55,2091.07,8.59,316.53,73,69,77,13.58,152,72,184,112,43,223,288,417.34,0,152134352,37520612
11/19/2011 17:15,2067.22,8.6,309.6,75,71,77,13.23,152,72,183,114,43,223,289,410.02,0,152144080,37520612
11/19/2011 17:35,2103.38,8.47,372.91,75,71,77,13.18,152,72,184,115,43,222,288,0,0,152145440,37520612
11/19/2011 17:55,2126.85,8.59,335.97,74,70,77,13.41,152,72,183,109,43,223,288,0,0,152145440,37520612
11/19/2011 18:15,2155.5,8.58,323.95,74,69,77,13.36,152,72,184,114,43,222,288,0,0,152145440,37520612
11/19/2011 18:35,2190.97,8.54,316.94,74,69,77,13.67,152,72,184,114,43,222,288,0,0,152145440,37520612
11/19/2011 18:55,2159.83,8.5,309.59,74,69,77,13.41,152,71,183,108,43,222,288,384.97,0,152154288,37520612
11/19/2011 19:15,2127.17,8.54,301.64,74,70,77,13.14,151,72,184,109,43,221,289,411.75,0,152163936,37520612
11/19/2011 19:35,2116.8,8.58,294.09,75,71,77,13.09,152,72,184,113,43,221,289,0,0,152172256,37520612
11/19/2011 19:55,2139.88,8.58,292.61,75,71,77,13.05,152,72,184,111,43,222,288,0,0,152172256,37520612
11/19/2011 20:15,2183.28,8.51,733.17,74,70,77,13.45,151,72,183,110,43,222,288,0,0,152172256,37520612
11/19/2011 20:35,2204.75,8.56,706.28,74,69,77,13.67,149,72,183,110,43,222,287,0,0,152172256,37520612
11/19/2011 20:55,2225.65,8.6,558.27,74,69,77,14.03,148,72,181,111,43,222,286,0,0,152172256,37520612
11/19/2011 21:15,2213.5,8.54,402.66,74,69,77,13.98,148,72,181,109,43,222,286,428.52,0,152178352,37520612
11/19/2011 21:35,2182.83,8.5,370.18,73,69,77,13.85,148,72,181,110,43,221,286,426.78,86.51,152188224,37522320
11/19/2011 21:55,2148.78,8.54,347.1,74,70,77,13.76,147,72,181,110,43,222,286,426.59,87.28,152197888,37524660
11/19/2011 22:15,2144.89,8.59,329.86,74,70,77,13.72,148,72,181,110,43,222,286,0,58.68,152203504,37525672
11/19/2011 22:35,2175.09,8.58,320.63,75,70,77,14.07,147,72,181,110,43,221,286,0,78.84,152203504,37527760
11/19/2011 22:55,2207.91,8.54,317.76,74,70,77,13.98,148,72,181,109,43,222,287,0,88.62,152203504,37530152
11/19/2011 23:15,2242.83,8.5,312.8,74,70,77,14.16,148,72,181,110,43,222,287,0,61.93,152203504,37530696
11/19/2011 23:35,2187.76,8.55,300.26,73,69,77,14.34,148,72,182,109,43,221,286,432.56,67.53,152212848,37532320
11/19/2011 23:55,2155.72,8.58,293.01,74,70,77,13.89,148,72,182,109,43,221,287,426.78,68.81,152222496,37534304
11/20/2011 0:15,2122.47,8.61,285.85,75,71,77,13.98,148,72,182,109,42,221,287,365.9,22.54,152232160,37535556
11/20/2011 0:35,2129.69,8.55,287.39,74,70,77,13.67,148,72,182,109,42,221,286,0,0,152238688,37535556
11/20/2011 0:55,2160.68,8.51,287.4,74,70,77,13.81,147,72,182,109,42,221,286,0,0,152238688,37535556
